NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
135087624	LOC135087624	uncharacterized LOC135087624	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087625	LOC135087625	uncharacterized LOC135087625	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087626	LOC135087626	probable histone-lysine N-methyltransferase CG1716	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087627	LOC135087627	vitellogenic carboxypeptidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087628	LOC135087628	uncharacterized LOC135087628	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087629	Ak2	Adenylate kinase 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37834	NCBI Ortholog
135087630	LOC135087630	vitellogenic carboxypeptidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087631	LOC135087631	vitellogenic carboxypeptidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087632	LOC135087632	venom serine carboxypeptidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087633	LOC135087633	cyclic nucleotide-gated cation channel beta-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087634	LOC135087634	uncharacterized LOC135087634	Ostrinia nubilalis	European corn borer	ncRNA	2		
135087635	mus201	rad2 superfamily protein mus201	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	3772069	NCBI Ortholog
135087636	Su(H)	recombining binding protein suppressor of hairless	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34881	NCBI Ortholog
135087637	TM9SF2	transmembrane 9 superfamily protein member 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35335	NCBI Ortholog
135087638	LOC135087638	prolyl endopeptidase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34421	NCBI Ortholog
135087639	LOC135087639	BRCA2-interacting transcriptional repressor EMSY	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33370	NCBI Ortholog
135087640	Got2	glutamate oxaloacetate transaminase 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33373	NCBI Ortholog
135087641	LOC135087641	myosin-VIIa	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34882	NCBI Ortholog
135087642	LOC135087642	uncharacterized LOC135087642	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087643	Wdfy2	WD repeat and FYVE domain containing 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34425	NCBI Ortholog
135087644	mEFTs	elongation factor Ts, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	6	35060	NCBI Ortholog
135087645	LOC135087645	uncharacterized LOC135087645	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087646	Dhc36C	Dynein heavy chain at 36C	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35061	NCBI Ortholog
135087647	qua	villin like protein quail	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35058	NCBI Ortholog
135087648	LOC135087648	rho-associated protein kinase 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43916	NCBI Ortholog
135087649	LOC135087649	uncharacterized LOC135087649	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37930	NCBI Ortholog
135087650	LOC135087650	lactase/phlorizin hydrolase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087651	smog	G-protein coupled receptor 158 smog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33690	NCBI Ortholog
135087652	LOC135087652	uncharacterized LOC135087652	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087653	Rab3GAP1	RAB3 GTPase activating protein subunit 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33338	NCBI Ortholog
135087654	Fam92	CBY1 interacting BAR domain containing protein Fam92	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	34654	NCBI Ortholog
135087655	LOC135087655	heat shock factor-binding protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34655	NCBI Ortholog
135087656	LOC135087656	uncharacterized LOC135087656	Ostrinia nubilalis	European corn borer	ncRNA	2		
135087657	drongo	Arf GTPase activating protein drongo	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33263	NCBI Ortholog
135087658	LOC135087658	uncharacterized LOC135087658	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087659	Cdc23	cell division cycle protein 23	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35315	NCBI Ortholog
135087660	Upf2	UPF2 regulator of nonsense mediated mRNA decay	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	31724	NCBI Ortholog
135087661	LOC135087661	nuclear pore complex protein Nup93-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087662	LOC135087662	putative nuclease HARBI1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087663	LOC135087663	protein FAN-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087664	LOC135087664	uncharacterized LOC135087664	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087665	LOC135087665	uncharacterized LOC135087665	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087666	LOC135087666	facilitated trehalose transporter Tret1-2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087667	LOC135087667	uncharacterized LOC135087667	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087668	LOC135087668	facilitated trehalose transporter Tret1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087669	LOC135087669	alpha-tocopherol transfer protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087670	LOC135087670	alpha-tocopherol transfer protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	35222	NCBI Ortholog
135087671	LOC135087671	clavesin-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087672	LOC135087672	RNA-binding protein 38-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087673	LOC135087673	sodium/potassium-transporting ATPase subunit beta-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087674	l(2)37Cd	general transcription factor IIIC subunit l(2)37Cd	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35193	NCBI Ortholog
135087675	LOC135087675	clavesin-1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	34022	NCBI Ortholog
135087676	LOC135087676	uncharacterized LOC135087676	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087677	LOC135087677	uncharacterized LOC135087677	Ostrinia nubilalis	European corn borer	ncRNA	2		
135087678	LOC135087678	uncharacterized LOC135087678	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087679	LOC135087679	short stature homeobox protein 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087680	LOC135087680	uncharacterized LOC135087680	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087681	LOC135087681	coiled-coil domain-containing protein 43	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34241	NCBI Ortholog
135087682	LOC135087682	uncharacterized LOC135087682	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087683	LOC135087683	zinc finger CCCH domain-containing protein 13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087684	LOC135087684	probable alpha-aspartyl dipeptidase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32258	NCBI Ortholog
135087685	fand	Pre-mRNA-splicing factor SYF1 fand	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36514	NCBI Ortholog
135087686	Fbxo42	F-box protein 42	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37532	NCBI Ortholog
135087687	LOC135087687	uncharacterized LOC135087687	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087688	LOC135087688	piezo-type mechanosensitive ion channel component	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	34112	NCBI Ortholog
135087689	LOC135087689	uncharacterized LOC135087689	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087690	RpII140	RNA polymerase II subunit RpII140	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41721	NCBI Ortholog
135087691	Mct1	Monocarboxylate transporter 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31198	NCBI Ortholog
135087692	mxt	Eukaryotic translation initiation factor mextil	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	33686	NCBI Ortholog
135087693	LOC135087693	myrosinase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087694	uzip	beta-pore-forming protein unzipped	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38002	NCBI Ortholog
135087695	LOC135087695	uncharacterized LOC135087695	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087696	LOC135087696	uncharacterized LOC135087696	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087697	Prosalpha4	proteasome alpha4 subunit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32584	NCBI Ortholog
135087698	LOC135087698	uncharacterized LOC135087698	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087699	LOC135087699	mitoguardin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31775	NCBI Ortholog
135087700	jub	LIM domain-containing protein jub	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32351	NCBI Ortholog
135087701	Wdr59	WD repeat domain 59	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34540	NCBI Ortholog
135087702	LOC135087702	uncharacterized LOC135087702	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087703	LOC135087703	uncharacterized LOC135087703	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087704	LOC135087704	uncharacterized LOC135087704	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087705	LOC135087705	uncharacterized LOC135087705	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	33221	NCBI Ortholog
135087706	PGAP5	Per1-like protein PGAP5	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34116	NCBI Ortholog
135087707	LOC135087707	laminin subunit alpha lam-3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087708	LOC135087708	DNA topoisomerase I, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32458	NCBI Ortholog
135087709	Rgl	Ral guanine nucleotide dissociation stimulator-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	9	44115	NCBI Ortholog
135087710	LOC135087710	uncharacterized LOC135087710	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087711	LOC135087711	ATPase WRNIP1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087712	LOC135087712	uncharacterized LOC135087712	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087713	LOC135087713	uncharacterized LOC135087713	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087714	mRpL3	mitochondrial ribosomal protein L3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32523	NCBI Ortholog
135087715	JMJD4	jumonji domain containing 4	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35089	NCBI Ortholog
135087716	LOC135087716	alpha-methylacyl-CoA racemase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	35337	NCBI Ortholog
135087717	LOC135087717	uncharacterized protein Mb2073c-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087718	LOC135087718	uncharacterized LOC135087718	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087719	l(2)k14505	ATP synthase mitochondrial F1 complex assembly factor 2 homolog l(2)k14505	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35399	NCBI Ortholog
135087720	Maf1	repressor of RNA polymerase III transcription Maf1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3354925	NCBI Ortholog
135087721	LOC135087721	uncharacterized LOC135087721	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087722	LOC135087722	Krueppel homolog 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087723	LOC135087723	laminin subunit alpha-2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087724	rt	Protein O-mannosyltransferase rt	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	39297	NCBI Ortholog
135087725	shv	DnaJ homolog shv	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33220	NCBI Ortholog
135087726	LOC135087726	proteasome subunit beta type-7-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087727	LOC135087727	lipid scramblase CLPTM1L	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32267	NCBI Ortholog
135087728	LOC135087728	probable phosphorylase b kinase regulatory subunit beta	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34114	NCBI Ortholog
135087729	CYLD	ubiquitin carboxyl-terminal hydrolase CYLD	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34380	NCBI Ortholog
135087730	Noc2	Nucleolar complex protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35386	NCBI Ortholog
135087731	LOC135087731	uncharacterized LOC135087731	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	36698	NCBI Ortholog
135087732	Tango6	transport and golgi organization 6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35155	NCBI Ortholog
135087733	LOC135087733	uncharacterized LOC135087733	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35308	NCBI Ortholog
135087734	Nedd8	Nedd8 ubiquitin like modifier	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35151	NCBI Ortholog
135087735	LOC135087735	ubiquitin-conjugating enzyme E2Q-like protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34002	NCBI Ortholog
135087736	LOC135087736	uncharacterized LOC135087736	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087737	LOC135087737	uncharacterized LOC135087737	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087738	LOC135087738	uncharacterized LOC135087738	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135087739	LOC135087739	uncharacterized LOC135087739	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087740	LOC135087740	solute carrier family 66 member 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	34003	NCBI Ortholog
135087741	LOC135087741	hemocyte protein-glutamine gamma-glutamyltransferase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087742	LOC135087742	dual specificity protein phosphatase 13B-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087743	LOC135087743	annulin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4		
135087744	LOC135087744	uncharacterized LOC135087744	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087745	LOC135087745	maltase A3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087746	Snx21	Sorting nexin 21	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33466	NCBI Ortholog
135087747	JhI-21	Juvenile hormone Inducible-21	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34624	NCBI Ortholog
135087748	LOC135087748	homeobox protein Mohawk	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33183	NCBI Ortholog
135087749	mRpL10	mitochondrial ribosomal protein L10	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33182	NCBI Ortholog
135087750	LOC135087750	angio-associated migratory cell protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	39624	NCBI Ortholog
135087751	Zip71B	Zinc/iron regulated transporter-related protein 71B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39626	NCBI Ortholog
135087752	LOC135087752	tyrosine aminotransferase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087753	LOC135087753	lysine--tRNA ligase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	31904	NCBI Ortholog
135087754	LOC135087754	deubiquitinase OTUD6B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39671	NCBI Ortholog
135087755	Utx	Utx histone demethylase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34377	NCBI Ortholog
135087756	eIF4A	eukaryotic translation initiation factor 4A	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	33835	NCBI Ortholog
135087757	LOC135087757	uncharacterized LOC135087757	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	35421	NCBI Ortholog
135087758	Schip1	Schwannomin interacting protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	6	34393	NCBI Ortholog
135087759	mnd	L-type amino acid transporter minidiscs	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39625	NCBI Ortholog
135087760	LOC135087760	uncharacterized LOC135087760	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	326170	NCBI Ortholog
135087761	LOC135087761	uncharacterized LOC135087761	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087762	LOC135087762	uncharacterized LOC135087762	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087763	Rcd5	microspherule protein Rcd5	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38478	NCBI Ortholog
135087764	LOC135087764	tyrosine aminotransferase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087765	Mo25	calcium binding protein Mo25	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	39858	NCBI Ortholog
135087766	sicily	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 homolog sicily	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	32151	NCBI Ortholog
135087767	Paf-AHalpha	Platelet-activating factor acetylhydrolase alpha	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32529	NCBI Ortholog
135087768	LOC135087768	profilin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33834	NCBI Ortholog
135087769	LOC135087769	uncharacterized LOC135087769	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087770	LOC135087770	uncharacterized LOC135087770	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087771	mRpL42	mitochondrial ribosomal protein L42	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36050	NCBI Ortholog
135087772	LOC135087772	uncharacterized LOC135087772	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087773	TM9SF4	transmembrane 9 superfamily protein member 4	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34778	NCBI Ortholog
135087774	LOC135087774	neuroguidin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33805	NCBI Ortholog
135087775	LOC135087775	uncharacterized LOC135087775	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087776	l(2)37Cb	lethal (2) 37Cb	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	35192	NCBI Ortholog
135087777	LOC135087777	succinate dehydrogenase assembly factor 4, mitochondrial-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087778	LOC135087778	CDK5 and ABL1 enzyme substrate 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	36513	NCBI Ortholog
135087779	LOC135087779	WW domain-containing oxidoreductase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087780	LOC135087780	SHC-transforming protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	44052	NCBI Ortholog
135087781	LOC135087781	uncharacterized LOC135087781	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087782	VhaAC39-1	V-type proton ATPase subunit VhaAC39-1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31342	NCBI Ortholog
135087783	LOC135087783	probable tRNA(His) guanylyltransferase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34876	NCBI Ortholog
135087784	LOC135087784	uncharacterized LOC135087784	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087785	Cog6	conserved oligomeric Golgi complex subunit 6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35953	NCBI Ortholog
135087786	mRpL15	mitochondrial ribosomal protein L15	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40261	NCBI Ortholog
135087787	LOC135087787	adenosylhomocysteinase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32471	NCBI Ortholog
135087788	Fs(2)Ket	Importin subunit beta Fs(2)Ket	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	35336	NCBI Ortholog
135087789	LOC135087789	protein catecholamines up	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	48805	NCBI Ortholog
135087790	RpS18	ribosomal protein S18	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37292	NCBI Ortholog
135087791	LOC135087791	uncharacterized LOC135087791	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	6		
135087792	LOC135087792	carcinine transporter	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35334	NCBI Ortholog
135087793	LOC135087793	uncharacterized LOC135087793	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087794	LOC135087794	uncharacterized LOC135087794	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087795	LOC135087795	major facilitator superfamily domain-containing protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087796	LOC135087796	probable palmitoyltransferase ZDHHC24	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087797	Mtpalpha	monolysocardiolipin acyltransferase Mtpalpha	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34276	NCBI Ortholog
135087798	LOC135087798	aromatic-L-amino-acid decarboxylase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087799	LOC135087799	uncharacterized LOC135087799	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087800	Vps52	vacuolar protein sorting 52	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33774	NCBI Ortholog
135087801	Hr38	Hormone receptor-like in 38	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35332	NCBI Ortholog
135087802	LOC135087802	5'-AMP-activated protein kinase subunit gamma-2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087803	kkv	hyaluronan synthase-like protein kkv	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	5	45884	NCBI Ortholog
135087804	CSN8	COP9 signalosome subunit 8	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	49077	NCBI Ortholog
135087805	LOC135087805	beclin 1-associated autophagy-related key regulator-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087806	LOC135087806	chitin synthase chs-2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087807	LOC135087807	MPN domain-containing protein CG4751	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34551	NCBI Ortholog
135087808	Nfs1	Nfs1 cysteine desulfurase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34613	NCBI Ortholog
135087809	RabX6	RAS oncogene family member RabX6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38084	NCBI Ortholog
135087810	LOC135087810	3,4-dihydroxyphenylacetaldehyde synthase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087811	LOC135087811	uncharacterized LOC135087811	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087812	Rpn3	regulatory particle non-ATPase 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35176	NCBI Ortholog
135087813	LOC135087813	uncharacterized LOC135087813	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	35177	NCBI Ortholog
135087814	Nbr	exonuclease mut-7 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35385	NCBI Ortholog
135087815	RabGGTa	Rab geranylgeranyltransferase subunit alpha	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40617	NCBI Ortholog
135087816	dve	SATB1_N and homeodomain domain-containing protein dve	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37546	NCBI Ortholog
135087817	Rpn7	regulatory particle non-ATPase 7	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42641	NCBI Ortholog
135087818	LOC135087818	uncharacterized LOC135087818	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087819	LOC135087819	probable RNA methyltransferase CG11342	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38538	NCBI Ortholog
135087820	LOC135087820	uncharacterized LOC135087820	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087821	Nufip	nuclear FMR1 interacting protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40043	NCBI Ortholog
135087822	RpL3	ribosomal protein L3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41347	NCBI Ortholog
135087823	slmo	PRELI domain containing slowmo	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	44132	NCBI Ortholog
135087824	mdy	diacylglycerol O-acyltransferase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	44887	NCBI Ortholog
135087825	CadN	neural cadherin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	7	35070	NCBI Ortholog
135087826	LOC135087826	leucine-rich repeat-containing G-protein coupled receptor 5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087827	Phlpp	PH domain leucine-rich repeat protein phosphatase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	35178	NCBI Ortholog
135087828	LOC135087828	homeotic protein spalt-major-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	5		
135087829	LOC135087829	transcription activator GAGA-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087830	LOC135087830	thioester-containing protein 1 allele R1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087831	LOC135087831	peptidyl-prolyl cis-trans isomerase, rhodopsin-specific isozyme-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087832	LOC135087832	enhancer of yellow 2 transcription factor-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087833	tefu	Serine/threonine-protein kinase tefu	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	41839	NCBI Ortholog
135087834	LOC135087834	leucine-rich repeat-containing G-protein coupled receptor 5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087835	LOC135087835	uncharacterized LOC135087835	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135087836	by	focal adhesion protein tensin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	8	41144	NCBI Ortholog
135087837	B9d2	B9 domain-containing protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	10178891	NCBI Ortholog
135087838	LOC135087838	bcl-2-related ovarian killer protein homolog A-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087839	LOC135087839	insulin-like growth factor-binding protein complex acid labile subunit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	37549	NCBI Ortholog
135087840	LOC135087840	cullin-3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34896	NCBI Ortholog
135087841	LOC135087841	uncharacterized LOC135087841	Ostrinia nubilalis	European corn borer	ncRNA	2		
