Gene ID	Protein accession
100379363	NP_001166653.1
100379364	NP_001166654.1
100379365	NP_001166655.1
100379366	NP_001166656.1
100379367	NP_001166657.1
100379368	NP_001166658.1
100379369	NP_001166659.1
100379370	NP_001166660.1
100379371	NP_001166661.1
101743562	XP_037874849.1
100379372	NP_001166662.1
119630269	XP_037875004.1
100379373	NP_001166663.1
692394	NP_001036854.1
692395	NP_001036855.1
100379374	NP_001166664.1
100379376	NP_001166666.1
692404	NP_001036862.1
100379377	NP_001166667.1
100379379	NP_001166668.1
692405	NP_001036863.1
100379381	NP_001166670.1
692406	NP_001036864.1
100379326	NP_001166625.1
100379383	NP_001166671.1
100379384	NP_001166672.1
100379385	NP_001166673.1
100379386	NP_001166674.1
100379387	NP_001166675.1
100379388	NP_001166676.1
100379389	NP_001166677.1
100379390	NP_001166678.1
692375	NP_001036838.1
100379391	NP_001166679.1
100379392	NP_001166680.1
119630271	XP_037875006.1
101743422	XP_004932046.3
119630270	XP_037875005.2
100379394	NP_001166681.1
101743280	XP_037874902.1
134200961	XP_062530873.1
101743098	XP_037874834.1
101743137	XP_037874832.1
101741982	XP_004931958.1
101741736	XP_004931956.1
101741595	XP_004931955.2
101740954	XP_037874965.1
101741455	XP_012550795.1
101742994	XP_021207502.1
101741318	XP_004931953.3
101741086	XP_004931951.2
101740658	XP_004931947.1
101740518	XP_004931946.1
101742705	XP_004932041.3
100145906	NP_001119722.1
134200964	XP_062530881.1
101740023	XP_004931941.1
693001	NP_001037426.1
101742562	XP_021207470.1
101739890	XP_062530882.1
692608	NP_001037054.1
101742417	XP_012550801.1
101739612	XP_004931938.1
101739474	XP_004931937.1
101739754	XP_004931939.2
119630257	XP_037874936.1
119630231	XP_037874850.1
101742276	XP_012550751.1
119630264	XP_037874969.2
101739330	XP_004931936.2
101737000	XP_037874820.1
101739091	XP_037874928.1
101738950	XP_012550793.2
100462731	NP_001177296.1
101738724	XP_004931931.1
101741686	XP_037874661.1
733064	NP_001037620.1
101738359	XP_004931928.2
101738228	XP_004931927.1
101741124	XP_021207466.1
101740982	XP_004932030.3
101738097	XP_004931926.1
101737966	XP_037874790.1
733084	NP_001037654.1
101737746	XP_004931923.2
101737459	XP_004931921.1
692841	NP_001040151.1
692815	NP_001040127.1
692709	NP_001037247.1
101740838	XP_021207501.2
101737084	XP_004931918.2
101736950	XP_004931917.1
101736820	XP_004931916.1
101736687	XP_012550842.1
101740696	XP_004932028.3
105842412	XP_012550735.1
101740563	XP_012550734.2
101740426	XP_037874668.1
101740299	XP_037874669.1
101740156	XP_062531075.1
101736335	XP_004931914.1
101736203	XP_004931913.1
119630217	XP_037874732.1
101736065	XP_021207468.1
100529236	NP_001189465.1
101735940	XP_004931911.2
101735812	XP_004931910.1
101735667	XP_004931909.1
693056	NP_001165114.1
101739891	XP_037874812.1
101739755	XP_012550787.2
100174934	NP_001127721.1
101735436	XP_004931907.1
101747142	XP_021207495.1
101739613	XP_037874676.1
101746816	XP_004931903.1
101746677	XP_004931902.2
692957	NP_001040262.1
101746542	XP_004931901.1
101746404	XP_004931900.1
105842407	XP_012550722.1
101739475	XP_037874770.2
101746159	XP_004931899.3
101746019	XP_004931898.3
101739195	XP_004932018.2
134201031	XP_062531076.1
101745883	XP_004931897.2
101745585	XP_004931895.2
101745738	XP_004931896.1
105842410	XP_012550728.1
101745347	XP_004931893.3
101745109	XP_037874805.1
101738764	XP_004932015.1
101744866	XP_004931889.1
692550	NP_001037001.1
100379418	NP_001166704.1
692411	NP_001036869.1
100379425	NP_001166710.1
100379426	NP_001166711.1
100379427	NP_001166712.1
693048	NP_001037490.1
100188971	NP_001128676.2
100379428	NP_001166713.1
100379429	NP_001166714.1
692363	NP_001036828.1
100379430	NP_001166715.1
100379431	NP_001166716.1
101744624	XP_004931888.1
134201032	XP_062531077.1
100379433	NP_001166717.1
100379434	NP_001166718.1
100379435	NP_001166719.1
100379436	NP_001166720.1
101744480	XP_004931887.1
100379437	XP_004932014.2
134201033	XP_062531078.1
119628409	XP_037874910.1
100379438	NP_001166721.1
100379439	NP_001166722.1
100379440	NP_001166723.1
100379441	NP_001166724.1
101744193	XP_021207517.2
101743951	XP_004931883.1
134200986	XP_062530941.1
101738507	XP_037874973.1
100379442	NP_001166725.1
100379443	NP_001166726.1
100379444	NP_001166727.1
101743800	XP_012550748.2
101738360	XP_037875033.1
110386194	XP_021207440.1
692499	NP_001036953.1
101743560	XP_037875032.1
101743330	XP_004931878.1
732971	NP_001037586.1
101743193	XP_004931877.1
101738098	XP_021207455.1
101737967	XP_037874750.1
101737835	XP_012550813.1
101737698	XP_037874949.1
101738040	XP_037874970.1
101737060	XP_004926652.1
105842910	XP_037875022.2
100307005	NP_001159614.1
101742808	XP_004931874.1
101742954	XP_004931875.1
100527944	NP_001186538.1
101737553	XP_037875024.1
101737411	XP_012550809.1
692767	NP_001037349.1
101742415	XP_004931871.1
101737267	XP_037874800.1
101742122	XP_004931870.1
101745057	XP_062531079.1
101741523	XP_004926461.1
101741297	XP_004926459.1
110385346	XP_037874743.1
101741007	XP_037874822.1
732985	NP_001040446.1
101746358	XP_037874823.1
101742254	XP_021203848.2
101740408	XP_004926452.2
101740278	XP_004926451.1
101739921	XP_004926448.2
101740057	XP_004926449.1
101739783	XP_004926447.1
101739401	XP_004926444.1
101739640	XP_004926446.1
101739171	XP_021203857.1
101739024	XP_004926441.1
134200994	XP_062530964.1
101738886	XP_004926440.1
101738661	NP_001268826.1
101742099	XP_062530965.1
101741956	XP_037874804.1
101741807	XP_037874829.1
101737298	XP_004926432.1
101737058	XP_004926431.1
101741664	XP_037874723.1
101736848	XP_037874726.1
692739	NP_001037305.1
101740367	XP_004927412.1
100141446	NP_001108466.1
101740733	XP_037875025.1
100272191	NP_001139718.1
134201034	XP_062531080.1
101740593	XP_062530992.1
100272192	NP_001139719.1
119628410	XP_037874922.1
100272194	NP_001139721.1
100272188	NP_001139716.1
100272184	NP_001139712.1
101740059	XP_004927079.1
101739924	XP_004927078.1
101740192	XP_012546584.2
134200921	XP_062530822.1
110385248	XP_037874908.1
101742158	XP_021203889.1
101742018	XP_037875026.1
101740190	XP_004926524.1
119630238	XP_037874868.1
101741867	XP_004926535.1
110385252	XP_062531082.1
119630266	XP_037874997.2
101741719	XP_037874645.1
100653405	NP_001233216.1
101745455	XP_037874644.1
101737133	XP_062531083.1
100862779	XP_012546109.1
101741434	XP_037874751.1
101739960	XP_004926522.1
101741298	XP_021203890.2
101739682	XP_012546119.1
101739823	XP_004926521.1
101741155	XP_004926531.3
101741008	XP_037874783.1
101739402	NP_001268819.1
100862754	XP_004926518.1
101739124	XP_004926517.1
101738976	XP_004926516.1
101738845	XP_037874690.1
101738706	XP_004926514.1
100127024	NP_001104796.1
732946	NP_001040410.1
101740729	XP_004926528.1
100134920	NP_001106737.1
101740590	XP_004926527.1
101740457	XP_012546115.2
101740325	XP_012546118.2
101738570	XP_012546116.1
101738440	XP_037874792.1
101745286	XP_037874773.2
101745135	XP_021204320.3
101741916	XP_004927700.2
101741771	XP_037874925.1
119630256	XP_062531004.1
110384721	XP_037874991.1
119630239	XP_037874870.1
101743736	XP_004927168.1
101744844	XP_037874946.1
101743503	XP_004927166.1
134201002	XP_062531009.1
101744556	XP_021204310.2
105841761	XP_062531008.1
119630240	XP_037874871.2
101743078	NP_001266437.1
101742832	XP_004927162.1
101742685	XP_004927161.1
119630267	XP_037875001.1
101744123	XP_004927170.1
692430	NP_001036886.1
101742498	XP_037874890.1
105841419	XP_037874889.1
101736397	XP_004924765.1
101736263	XP_012544617.2
101736131	XP_004924763.1
101739257	XP_037874882.1
101735996	XP_004924762.1
101735867	XP_004924761.1
100379331	NP_001166291.1
101739117	XP_004924782.2
110386854	XP_037874998.1
100327241	NP_001164467.1
119630276	XP_062531084.1
101738969	XP_012544622.1
101738837	XP_012544600.2
105841421	XP_037874963.1
101738564	XP_012544605.2
101741528	XP_037874873.1
134201035	XP_062531085.1
101737905	XP_004924776.1
101735595	XP_004924759.1
105841414	XP_012544586.1
101737765	XP_012544587.1
119630243	XP_037874874.1
101735457	XP_037874916.1
101737481	XP_012544599.1
101743614	XP_004933775.2
101737339	XP_004924772.1
119630244	XP_037874875.2
101746799	XP_004924752.1
134201005	XP_062531026.1
101737192	XP_037874888.1
692858	NP_001040168.1
101746519	XP_012544614.1
101737053	XP_037874911.1
692935	NP_001040242.1
101746382	XP_037874713.1
101746241	XP_012544620.2
100127030	NP_001166892.1
119630245	XP_037874876.1
101736923	XP_021202684.1
105841416	XP_021202683.2
101746098	XP_004924748.1
101745861	XP_004924747.2
101745711	XP_012544619.1
101745464	XP_004924744.1
105841415	XP_062531031.1
101736795	XP_037874994.1
101745323	XP_004924743.1
101736655	XP_021202680.2
101736519	XP_012544585.1
101742596	XP_037874887.1
105841854	XP_021204578.3
101736382	XP_037874785.1
101742451	XP_004927563.1
101736249	XP_037874784.1
101744312	XP_037874906.1
101736836	XP_004924336.2
692356	NP_001036825.1
101743875	XP_004924306.1
101743723	XP_004924305.2
101736703	XP_004924335.1
101743583	XP_004924304.1
101736562	XP_037874702.1
101743446	XP_004924303.1
101743305	NP_001266427.1
101743164	XP_004924301.1
119630248	XP_062531086.1
101736173	XP_062531038.1
134201036	XP_062531087.1
101736037	XP_012544241.1
101742676	XP_004924297.1
100379395	NP_001166682.1
105841350	XP_012544221.3
101742049	XP_004924293.1
101742196	XP_004924295.1
101735909	XP_021202419.2
101741380	XP_004924288.2
100187570	NP_001127746.1
100174937	NP_001127724.1
134200929	XP_062530826.1
134201037	XP_062531088.1
101741241	XP_004924286.2
101735779	XP_004924330.3
101735636	XP_062531056.1
119630206	XP_037874652.1
101735367	XP_012544229.1
101740772	XP_062531051.1
101747163	XP_037874658.1
119630210	XP_037874698.2
101746891	XP_037874701.1
101746747	XP_037874700.2
119630211	XP_062531054.1
101740493	XP_004924280.1
692714	NP_001037257.1
101746608	XP_004924322.3
101746463	XP_004924321.2
693025	NP_001037456.2
119630249	XP_037874883.1
100301499	NP_001153667.1
100127042	NP_001166894.1
101740360	XP_004924279.1
101745605	XP_037874706.1
101740088	XP_004924277.1
105841355	XP_012544245.1
101745322	XP_021202399.2
101745178	XP_004924313.2
101739952	XP_004924276.1
134201038	XP_062531089.1
101744888	XP_037874853.1
101739815	XP_004924275.2
101744743	XP_037874808.1
101744601	XP_012544227.4
101739675	NP_001296522.1
101737755	NP_001296471.1
134201158	XP_062531458.1
134201159	XP_062531459.1
110386614	XP_062531460.1
105841270	XP_037875062.1
101745338	XP_037875057.1
101744616	XP_004927505.1
101745478	XP_037875325.1
119628412	XP_037875321.1
101745616	XP_037875324.2
101744756	XP_004927506.1
101744899	XP_004927507.2
101745765	XP_004927513.1
101745042	XP_004927508.1
101741871	XP_037875285.1
101742543	XP_062531461.1
101742021	XP_021204532.1
101742689	XP_037875512.1
101742835	XP_012546925.1
101742978	XP_021204538.1
134201160	XP_062531462.1
101742259	XP_004927495.1
101740680	XP_037875317.1
134198651	XP_037875315.1
101740822	XP_021204306.1
101739026	XP_037875356.1
101741247	XP_012546656.1
101741388	XP_037875162.1
692927	NP_001040234.1
110384731	XP_037875361.1
101739455	XP_004927141.1
101739595	XP_004927142.1
101739736	XP_004927143.1
692844	NP_001040154.1
101739963	XP_004927145.1
692495	NP_001036949.1
692491	NP_001036945.1
101741811	XP_004927158.2
692639	NP_001037084.1
101740193	XP_004927147.1
119630348	XP_037875345.1
101738683	XP_037875346.1
101740411	XP_004927149.1
101742103	XP_012546649.1
105841534	XP_037875171.1
119630316	XP_037875241.1
105841535	XP_012545252.1
101743730	XP_004925496.2
101738880	XP_004925460.1
101743882	XP_012545253.2
119630368	XP_037875511.1
101739678	XP_004925467.2
101739818	XP_021203198.1
101739955	XP_004925469.1
100329150	NP_001165389.1
101744318	XP_021203197.2
100126869	NP_001104822.1
101744750	XP_004925502.2
101740089	XP_004925471.1
101740319	XP_004925472.2
101744893	XP_021203205.2
101740451	XP_004925473.1
101740677	XP_004925475.2
101740918	XP_004925477.1
101739708	XP_037875341.1
101739566	XP_037875340.1
101741061	XP_004925478.1
119630347	XP_037875343.1
692702	NP_001037233.1
101745328	XP_012545273.2
101745182	XP_021203217.3
101741205	XP_004925479.1
110385069	XP_021203223.1
101745469	XP_037875118.1
101741346	XP_037875384.1
101741482	XP_004925481.1
101745611	XP_021203214.2
101741623	XP_004925482.1
101741763	XP_012545263.1
101742012	XP_004925484.1
101741861	XP_004925483.1
101742251	XP_004925486.1
101745759	XP_012545264.2
101742389	NP_001040228.2
101742637	XP_062531139.1
101745900	XP_012545260.1
101746044	XP_037875093.2
733126	NP_001040538.1
100271899	NP_001139535.1
101743073	XP_004925491.1
101746187	XP_021203209.1
101743219	XP_004925492.1
101746333	XP_004925513.1
101743356	XP_004925494.1
101743592	XP_037875211.1
101741040	XP_037875151.1
134201065	XP_062531149.1
119630317	XP_062531463.1
101745502	XP_004921705.1
101745355	XP_004921704.1
101745641	XP_004921706.3
101745789	XP_004921707.1
134201161	XP_062531464.1
101741469	XP_004921760.1
101745935	XP_004921708.1
119630318	XP_037875248.2
101746081	XP_012543924.1
101746225	XP_004921710.2
101746363	XP_004921711.1
100037420	NP_001091827.1
101746504	XP_004921712.1
101746648	XP_004921713.1
101746787	XP_004921714.2
693055	NP_001037504.1
101742184	XP_004921763.2
105841932	XP_012547423.2
101735445	XP_004921718.1
101735303	XP_004921717.1
101742618	XP_037875068.1
105841277	XP_012543809.2
101735721	XP_004921720.1
101736117	XP_004921723.1
101736252	XP_004921724.1
134201071	XP_062531151.1
101736384	XP_004921725.1
101742914	XP_004921766.3
101736604	XP_004921727.1
101743055	XP_012553302.2
100144599	NP_001116821.1
105843019	XP_012553399.1
119630370	XP_037875520.1
101736744	XP_021209319.2
101743480	XP_012553314.1
101737005	XP_004921770.1
119628345	XP_004921730.1
100302606	NP_001157372.1
101737235	XP_062531155.1
119630322	XP_037875254.1
101737382	XP_004921732.2
101737525	XP_004921733.1
134201162	XP_062531466.1
101743909	XP_004921772.2
101744055	XP_012553317.2
101737801	XP_012543865.1
101737667	XP_004921734.1
100101202	NP_001093296.1
101737934	XP_012543805.1
101738065	XP_004921737.1
100529085	NP_001186937.1
101738193	XP_004921738.3
101738325	XP_004921739.1
101738464	XP_012543930.2
101738688	XP_021202059.1
101744630	XP_012553339.2
101739058	XP_012553427.2
134201073	XP_062531158.1
101738915	XP_004921742.1
100049169	NP_001091845.1
692730	NP_001037289.1
101739205	XP_004921744.1
101744774	XP_021202098.2
100529213	NP_001189457.1
692809	NP_001040121.1
100529125	NP_001188365.1
101739344	XP_004921745.2
101744917	XP_012543888.2
101745058	XP_037875107.1
101745356	XP_037875106.1
119628348	XP_037875256.1
101739567	XP_004921746.1
101739710	XP_004921747.1
101745503	XP_004921781.1
101740121	XP_004921750.1
101739989	XP_004921749.1
101740260	XP_062531169.1
101745642	XP_012553440.1
110384754	XP_062531166.1
134201166	XP_062531471.1
101740667	XP_004921754.1
101745790	XP_037875240.1
732997	NP_001040458.1
101740811	XP_004921755.2
100141435	NP_001108342.1
101739940	XP_037875230.1
101735967	XP_012547063.1
119630324	XP_037875257.1
134201163	XP_062531467.1
105842491	XP_037875253.1
101742855	XP_037875149.1
791084	NP_001073348.1
101740519	XP_004932621.1
733114	NP_001040526.1
119630304	XP_037875120.1
101740661	XP_021207926.1
101742997	XP_004932725.2
101740805	XP_062531163.1
101740946	XP_004932624.2
101741088	XP_004932625.1
692680	NP_001037189.1
101741366	XP_037875079.1
101743140	XP_012551389.1
119630325	XP_062531468.1
101743282	XP_021207881.1
101741647	XP_004932629.1
101741506	XP_004932628.1
119628389	XP_037875390.1
119630357	XP_037875392.1
119630355	XP_037875389.1
119630356	XP_037875391.1
105842492	XP_021207924.1
101741987	XP_012551326.2
692365	NP_001036829.2
119630326	XP_037875259.1
692995	NP_001037414.1
692501	XP_004932633.1
100379520	NP_001166800.1
101743563	XP_021207898.2
101742996	XP_004932635.1
100529214	NP_001189458.1
692576	NP_001037024.1
101743378	XP_004932637.2
101743242	XP_037875112.1
101743519	XP_062531180.1
101743655	XP_004932639.1
101743804	XP_037875421.1
101744148	XP_062531183.1
101744288	XP_021207900.1
119630327	XP_037875261.1
101744582	XP_037875292.2
105841261	XP_037875293.1
101744870	XP_062531199.1
101745158	XP_037875291.1
101743953	XP_004932641.1
101745444	XP_012551322.2
134201164	XP_062531469.1
101744243	XP_004932643.2
101744102	XP_004932642.1
105842863	XP_037875466.1
101745588	XP_004932740.1
101745740	XP_037875517.1
101746021	XP_004932743.1
101744387	XP_004932644.1
101744911	XP_004932649.1
101746313	XP_037875498.1
101746451	XP_012551329.2
692901	NP_001040209.1
105842489	XP_037875503.1
119630329	XP_037875263.1
101745054	XP_004932650.2
101746593	XP_012551361.2
101745404	XP_004932653.1
101745634	XP_004932655.1
101745783	XP_004932656.1
101746074	XP_004932658.2
101745927	XP_004932657.2
101746217	XP_004932659.1
101746356	XP_004932660.1
101746874	XP_012551394.2
101746641	XP_004932661.1
100499206	NP_001180543.1
100307008	NP_001159617.1
692695	NP_001037219.1
101746873	XP_004932663.1
101747009	XP_004932664.1
101747145	XP_004932665.1
101747146	XP_062531214.1
100126549	NP_001104005.1
110386325	XP_037875165.1
110386318	XP_037875265.2
101735353	XP_037875242.1
101735490	XP_012551340.1
692628	NP_001037074.2
101735573	XP_004932667.1
101735712	XP_004932668.1
101735766	XP_012551396.1
119628332	XP_004932669.1
692492	NP_001036946.1
101735978	XP_004932670.4
692490	NP_001036944.1
100301495	NP_001153663.1
692494	NP_001036948.1
101736110	XP_004932671.1
101736245	XP_004932672.1
101736160	XP_062531213.1
101736376	XP_004932673.1
100302614	NP_001157378.1
100302613	NP_001157377.1
100379503	NP_001166783.1
100379502	NP_001166293.1
101736296	XP_004932756.1
100302612	NP_001157376.1
101736495	XP_021207883.3
101736423	XP_037875081.1
100316862	NP_001162054.2
101736634	XP_037875083.1
692567	NP_001037017.2
101736551	XP_004932758.1
101736691	XP_012551319.3
119630361	XP_037875423.1
119630369	XP_037875515.1
134201165	XP_062531470.1
105842494	XP_012551399.1
692515	NP_001036968.1
101736777	XP_004932676.1
692929	NP_001040236.1
101736994	XP_062531234.1
101737127	XP_004932679.2
101737270	XP_062531227.1
101737516	XP_004932682.2
692945	NP_001040250.1
101737658	XP_004932683.1
692992	NP_001040294.1
101738016	XP_004932686.1
101736824	XP_004932760.3
101738146	XP_004932687.1
101738278	XP_004932688.1
692726	NP_001037281.1
101738415	XP_004932689.1
101738549	XP_004932690.1
119630331	XP_037875268.1
119630332	XP_037875269.1
101738769	XP_004932692.1
119630349	XP_037875359.1
101738909	XP_004932693.1
101739051	XP_004932694.1
101737228	XP_012551334.2
101737377	XP_021207877.3
692976	NP_001037410.1
101737517	XP_037875312.1
692548	NP_001036999.1
105841321	XP_037875404.1
101739286	XP_004932696.1
101739432	XP_004932697.1
101739563	XP_004932698.1
101739846	NP_001266358.1
101740074	XP_004932702.1
100272001	XP_004932704.2
100307012	NP_001159621.1
101740473	XP_004932705.1
100174854	NP_001124379.1
101737928	XP_004932766.1
101738059	XP_037875270.1
119630333	XP_037875271.1
119630334	XP_037875272.2
100101210	NP_001093303.1
101740613	XP_004932707.1
101738187	XP_004932768.2
100174824	NP_001124350.1
101738318	XP_021207912.2
101740947	XP_004932709.3
101741230	XP_004932710.1
101738459	XP_012551338.2
101741837	XP_037875158.1
101742176	XP_004932719.1
692564	NP_001037014.1
101742317	XP_021207921.1
101738590	XP_004932770.1
101742565	XP_037875310.1
110386338	XP_021207925.1
101742706	XP_004932723.1
101743457	XP_004927568.1
732865	NP_001040333.1
101743598	XP_004927569.1
101744574	XP_012549732.1
101744717	XP_012549797.2
101740799	XP_004930684.1
692453	NP_001036909.1
733139	NP_001037672.1
101740940	XP_004930686.1
134198657	XP_062531254.1
101741222	XP_012549822.2
101741448	XP_004930688.1
101741590	XP_004930689.1
101741829	XP_021206723.2
110386017	XP_037875444.1
101745149	XP_012549826.1
101745299	XP_012549872.1
101745438	XP_012549764.1
110384705	XP_012549762.2
100302621	NP_001157385.1
101742117	XP_004930693.1
101742271	XP_004930694.1
101742410	XP_004930695.2
101742652	XP_021206660.2
101745733	XP_004930803.2
101745879	XP_037875117.1
101742802	XP_004930698.1
101742948	XP_004930699.3
101743087	XP_012549843.2
101746016	XP_004930805.1
101743371	XP_004930702.1
101743234	XP_004930701.1
101743513	XP_004930703.1
101743650	XP_004930704.1
778455	NP_001091754.1
101746156	XP_062531472.1
101743795	XP_004930705.1
101743947	XP_004930706.1
101744096	XP_004930707.1
101746443	XP_012549790.2
101744332	XP_037875449.1
101744425	XP_004930709.1
101744669	XP_004930710.1
101746585	XP_037875288.1
101744811	XP_004930711.1
101744957	XP_004930712.1
101746727	XP_037875376.1
101745253	XP_004930714.2
101746864	XP_012549821.2
100033385	NP_001091826.1
693008	NP_001037438.1
101745393	NP_001296562.1
119630335	XP_062531276.1
733028	NP_001040486.1
100532747	NP_001191248.1
101745878	XP_004930719.1
101745537	XP_004930716.1
101746491	XP_004930725.1
101735483	XP_012549803.3
101735618	XP_037875443.1
692932	NP_001040239.1
101736018	XP_037875436.1
100134931	NP_001106747.2
101736154	XP_037875209.1
101736290	XP_037875309.1
693031	NP_001037464.2
101736418	XP_037875348.1
101736545	XP_037875131.1
692768	NP_001037351.1
101736680	XP_012549833.2
101736817	XP_012549850.1
101736947	XP_004930824.1
101746726	XP_004930727.2
101746863	XP_004930728.1
105841247	XP_037875337.1
119628413	XP_037875338.2
134201115	XP_062531293.1
105842281	XP_012549742.3
101737222	XP_004930826.1
101747000	XP_037875077.1
101747136	XP_004930730.1
101735482	XP_062531294.1
101735343	XP_004930731.1
101735757	XP_037875458.1
101735617	XP_004930733.1
101737509	XP_037875097.1
100134918	XP_004930735.2
101737650	XP_004930828.3
101736017	XP_004930736.2
100422789	NP_001232899.1
101737789	XP_004930829.2
101736153	XP_004930737.1
101736289	XP_004930738.1
110384744	XP_037875235.1
101736417	XP_004930739.1
101736544	XP_004930740.2
101736679	XP_012549793.1
101736990	XP_004930744.1
105842300	XP_012549858.1
101737221	XP_004930746.1
101738055	XP_062531310.1
101737369	XP_012549782.2
693113	NP_001040331.1
101737508	XP_004930748.1
101738182	XP_012549776.1
101737739	XP_004930750.1
105842302	XP_037875122.1
105842893	XP_037875123.1
101738315	XP_012549816.1
100101176	NP_001093274.1
101737875	XP_012549867.1
101738454	XP_012549827.1
101738585	XP_012549866.2
692897	NP_001040205.1
101738720	XP_004930836.1
105842282	XP_021206735.1
101738094	XP_004930752.2
101738224	XP_004930753.1
101738355	XP_062531312.1
101738861	XP_062531314.1
101738993	XP_012549839.2
110385999	XP_021206630.1
101739142	XP_037875479.1
101738497	XP_004930755.1
101738627	XP_004930756.1
101738761	XP_062531324.1
101738903	XP_004930758.2
100101192	NP_001166602.1
101739423	XP_012549767.2
101739554	XP_037875232.1
101739044	XP_004930759.1
733006	NP_001040466.1
101739190	XP_004930760.1
101739328	XP_004930761.1
101739470	XP_037875351.1
105842301	XP_062531328.1
101739698	XP_004930764.1
101737611	XP_062531473.1
119630311	XP_037875193.1
119630312	XP_037875195.1
101740110	XP_037875181.1
101740247	XP_004930845.2
101740514	XP_037875418.1
732960	NP_001040423.1
101740067	XP_004930766.1
105842288	XP_012549781.2
101740654	XP_037875304.1
101740202	XP_004930767.1
101740800	XP_004930848.2
101740941	XP_037875433.1
101741081	XP_037875434.1
101740334	XP_062531474.1
134201167	XP_062531475.1
119630351	XP_037875363.1
110386016	XP_037875494.1
101741500	XP_037875198.1
692883	NP_001103764.1
105842286	XP_021206731.2
101740559	XP_004930769.2
101740693	XP_004930770.1
101740979	XP_037875229.1
101741779	XP_037875227.1
101740834	XP_037875228.1
101741223	XP_037875431.1
105842276	XP_037875432.1
101741928	XP_037875506.1
101741449	XP_004930776.1
101742072	XP_037875460.1
101741591	XP_021206635.2
101741731	XP_004930778.1
101742228	XP_004930857.2
101741978	XP_004930780.1
101742362	XP_021206616.1
101742118	XP_004930781.1
101742272	XP_004930782.1
105842284	XP_037875212.1
101742411	XP_004930783.1
101742513	XP_062531350.1
101742653	XP_004930785.1
101742950	XP_037875089.1
101742803	XP_004930786.2
101742949	XP_012549849.2
101743088	XP_004930787.1
101743235	XP_012549854.1
692402	XP_004930789.2
101743236	XP_037875074.1
100529122	NP_001188362.1
100329146	NP_001165386.1
101743372	XP_004930864.4
101743515	XP_012549756.1
101743514	XP_021206741.2
101743651	XP_004930791.2
101743896	XP_004930793.1
101743652	XP_037875318.1
101744040	XP_004930794.1
692713	NP_001037255.1
101744283	XP_004930796.1
101743796	XP_012549877.1
101743948	XP_037875394.1
101744426	XP_004930797.1
101736481	XP_004927528.2
101737158	XP_012546955.1
101736717	XP_004927529.2
101737446	XP_012546956.2
101746475	XP_037875505.2
101741431	XP_004925974.1
101741570	XP_004925975.1
732900	NP_001040366.1
101741716	XP_004925976.1
101746620	XP_037875416.1
134201150	XP_062531400.1
110385159	XP_021203548.1
101741864	XP_037875282.1
101742014	XP_004925978.1
101742155	XP_004925979.1
101742447	XP_021203529.1
134198671	XP_004925980.3
101746898	XP_037875219.1
134198690	XP_062531406.1
105841245	XP_062531408.1
101742863	XP_012552209.2
101743432	XP_062531413.1
134201152	XP_062531416.1
101742285	XP_037875086.1
101735645	XP_021203533.2
101742733	XP_004925983.2
101742884	XP_004925984.1
101743113	XP_004925985.1
101743259	XP_004925986.1
101743396	XP_004925987.1
101735788	XP_037875167.1
101743537	XP_004925988.1
101735916	XP_004926017.1
101743677	XP_004925989.1
101743826	XP_037875456.1
101743974	XP_004925991.1
101744120	XP_004925992.1
101744260	XP_004925993.2
101744406	XP_012545692.2
101736045	XP_012545659.2
101744553	XP_004925995.1
105841611	XP_037875358.1
101736183	XP_004926019.1
101744837	XP_004925996.1
101744984	XP_004925997.1
101736321	XP_037875284.1
101745131	XP_004926000.1
101745761	XP_004926004.1
101746048	XP_004926006.1
110384725	XP_037875396.1
101746190	XP_004926007.1
101736570	XP_037875398.1
100134917	NP_001106735.1
101736712	XP_004926023.1
105841608	XP_012545674.1
692899	NP_001040207.1
101746337	XP_004926008.1
101739865	XP_021202524.1
101739999	XP_012544376.2
134201168	XP_062531476.1
134201219	XP_062531557.1
101735732	NP_001266332.1
100188965	NP_001128386.1
119628327	XP_062531564.1
101742772	XP_012543787.3
101735959	XP_004923719.1
101736086	XP_004923720.1
101736223	XP_004923721.1
101736355	XP_037876006.1
101742925	XP_062531568.1
134201226	XP_062531578.1
101743210	XP_062531948.1
101743347	XP_037875824.1
101743491	XP_037876036.1
101736701	XP_021201998.2
101743627	XP_037875664.1
101736834	NP_001274330.1
101743920	XP_004923771.3
101744212	XP_037876051.1
101737051	XP_004923725.1
101737189	XP_062531579.1
100379348	NP_001166639.1
110384790	XP_021202002.1
100846979	NP_001239349.1
733013	NP_001040473.1
119630399	XP_037875621.1
119630400	XP_062531604.1
101737336	XP_004923727.1
101744639	XP_062531594.1
101737569	XP_004923728.1
101737713	XP_021202011.1
101744783	XP_021202012.1
101738116	NP_001093313.2
101744926	XP_037875821.1
100169705	NP_001121785.1
101738245	XP_004923733.3
101738381	XP_004923734.2
119630826	XP_062531610.1
119630825	XP_037877280.2
101738520	XP_004923735.1
101745367	XP_021202016.2
101738788	XP_021202017.2
100379335	NP_001166630.1
101739013	XP_004923738.1
110384791	XP_062531605.1
101739160	XP_004923739.1
101742472	XP_004933830.2
101742613	XP_004933832.1
100270770	NP_001138797.1
101745656	XP_021202019.1
101745805	XP_037875637.1
101739440	XP_012543786.3
101739578	XP_004923742.1
101739722	XP_004923743.1
101745947	XP_012543799.1
101739862	XP_037875702.1
101739995	XP_004923745.3
