Gene ID	Protein accession
135084281	XP_063835141.1
135084291	XP_063835165.1
135084160	XP_063834975.1
135084017	XP_063834827.1
135084138	XP_063834950.1
135084121	XP_063834936.1
135084122	XP_063834937.1
135084123	XP_063834938.1
135084025	XP_063834837.1
135084125	XP_063834939.1
135084294	XP_063835171.1
135084141	XP_063834956.1
135084140	XP_063834953.1
135084142	XP_063834957.1
135084385	XP_063835229.1
135084527	XP_063835365.1
135084386	XP_063835230.1
135084387	XP_063835231.1
135084607	XP_063835446.1
135084632	XP_063835469.1
135084388	XP_063835233.1
135084408	XP_063835253.1
135084496	XP_063835346.1
135084512	XP_063835358.1
135084582	XP_063835421.1
135084692	XP_063835533.1
135084355	XP_063835203.1
135084356	XP_063835204.1
135084412	XP_063835267.1
135084389	XP_063835234.1
135084390	XP_063835235.1
135084419	XP_063835275.1
135084391	XP_063835236.1
135084417	XP_063835272.1
135084392	XP_063835237.1
135084537	XP_063835376.1
135084393	XP_063835238.1
135084394	XP_063835239.1
135084352	XP_063835200.1
135084396	XP_063835240.1
135084657	XP_063835502.1
135084536	XP_063835375.1
135084420	XP_063835276.1
135084555	XP_063835386.1
135084358	XP_063835205.1
135084588	XP_063835431.1
135084653	XP_063835497.1
135084359	XP_063835207.1
135084416	XP_063835271.1
135084360	XP_063835208.1
135084459	XP_063835307.1
135084397	XP_063835241.1
135084639	XP_063835476.1
135084418	XP_063835274.1
135084415	XP_063835270.1
135084626	XP_063835462.1
135084398	XP_063835244.1
135084413	XP_063835268.1
135084361	XP_063835209.1
135084411	XP_063835266.1
135084362	XP_063835210.1
135084674	XP_063835517.1
135084363	XP_063835211.1
135084410	XP_063835257.1
135084518	XP_063835360.1
135084422	XP_063835278.1
135084399	XP_063835245.1
135084519	XP_063835361.1
135084651	XP_063835495.1
135084400	XP_063835246.1
135084613	XP_063835452.1
135084401	XP_063835247.1
135084423	XP_063835279.1
135084515	XP_063835359.1
135084656	XP_063835501.1
135084591	XP_063835434.1
135084457	XP_063835306.1
135084402	XP_063835248.1
135084686	XP_063835527.1
135084403	XP_063835249.1
135084636	XP_063835474.1
135084405	XP_063835250.1
135084691	XP_063835532.1
135084593	XP_063835436.1
135084595	XP_063835437.1
135084472	XP_063835326.1
135084479	XP_063835336.1
135084470	XP_063835322.1
135084465	XP_063835315.1
135084510	XP_063835357.1
135084557	XP_063835389.1
135084558	XP_063835390.1
135084483	XP_063835339.1
135084406	XP_063835251.1
135084473	XP_063835327.1
135084541	XP_063835378.1
135084598	XP_063835441.1
135084529	XP_063835367.1
135084654	XP_063835499.1
135084407	XP_063835252.1
135084469	XP_063835318.1
135084368	XP_063835213.1
135084369	XP_063835214.1
135084370	XP_063835216.1
135084371	XP_063835217.1
135084442	XP_063835294.1
135084485	XP_063835342.1
135084474	XP_063835328.1
135084548	XP_063835383.1
135084546	XP_063835382.1
135084545	XP_063835381.1
135084531	XP_063835368.1
135084533	XP_063835373.1
135084421	XP_063835277.1
135084532	XP_063835369.1
135084602	XP_063835443.1
135084424	XP_063835280.1
135084478	XP_063835333.1
135084486	XP_063835343.1
135084428	XP_063835281.1
135084430	XP_063835283.1
135084507	XP_063835353.1
135084504	XP_063835351.1
135084508	XP_063835355.1
135084505	XP_063835352.1
135084604	XP_063835445.1
135084627	XP_063835464.1
135084592	XP_063835435.1
135084487	XP_063835344.1
135084431	XP_063835284.1
135084660	XP_063835503.1
135084679	XP_063835522.1
135084461	XP_063835309.1
135084466	XP_063835316.1
135084463	XP_063835313.1
135084475	XP_063835330.1
135084476	XP_063835331.1
135084477	XP_063835332.1
135084464	XP_063835314.1
135084432	XP_063835285.1
135084482	XP_063835338.1
135084373	XP_063835218.1
135084468	XP_063835317.1
135084603	XP_063835444.1
135084471	XP_063835324.1
135084462	XP_063835310.1
135084481	XP_063835337.1
135084677	XP_063835521.1
135084663	XP_063835506.1
135084434	XP_063835286.1
135084484	XP_063835341.1
135084374	XP_063835219.1
135084435	XP_063835287.1
135084436	XP_063835289.1
135084672	XP_063835515.1
135084683	XP_063835524.1
135084586	XP_063835428.1
135084652	XP_063835496.1
135084617	XP_063835459.1
135084616	XP_063835458.1
135084549	XP_063835384.1
135084669	XP_063835513.1
135084584	XP_063835422.1
135084437	XP_063835290.1
135084687	XP_063835528.1
135084684	XP_063835525.1
135084655	XP_063835500.1
135084614	XP_063835454.1
135084615	XP_063835455.1
135084618	XP_063835460.1
135084600	XP_063835442.1
135084623	XP_063835461.1
135084438	XP_063835291.1
135084576	XP_063835417.1
135084608	XP_063835447.1
135084565	XP_063835397.1
135084572	XP_063835413.1
135084561	XP_063835394.1
135084579	XP_063835419.1
135084439	XP_063835292.1
135084535	XP_063835374.1
135084499	XP_063835349.1
135084578	XP_063835418.1
135084538	XP_063835377.1
135084596	XP_063835439.1
135084560	XP_063835392.1
135084569	XP_063835403.1
135084568	XP_063835402.1
135084571	XP_063835410.1
135084375	XP_063835220.1
135084575	XP_063835416.1
135084376	XP_063835221.1
135084635	XP_063835472.1
135084566	XP_063835398.1
135084564	XP_063835396.1
135084440	XP_063835293.1
135084676	XP_063835519.1
135084523	XP_063835363.1
135084354	XP_063835202.1
135084497	XP_063835347.1
135084574	XP_063835415.1
135084573	XP_063835414.1
135084675	XP_063835518.1
135084525	XP_063835364.1
135084443	XP_063835295.1
135084567	XP_063835401.1
135084562	XP_063835395.1
135084628	XP_063835466.1
135084642	XP_063835482.1
135084353	XP_063835201.1
135084378	XP_063835222.1
135084610	XP_063835449.1
135084611	XP_063835450.1
135084641	XP_063835479.1
135084556	XP_063835388.1
135084501	XP_063835350.1
135084695	XP_063835535.1
135084670	XP_063835514.1
135084444	XP_063835296.1
135084445	XP_063835298.1
135084644	XP_063835483.1
135084688	XP_063835530.1
135084667	XP_063835511.1
135084645	XP_063835491.1
135084664	XP_063835508.1
135084633	XP_063835470.1
135084446	XP_063835299.1
135084646	XP_063835493.1
135084447	XP_063835300.1
135084448	XP_063835301.1
135084682	XP_063835523.1
135084697	XP_063835536.1
135084630	XP_063835468.1
135084449	XP_063835302.1
135084379	XP_063835223.1
135084451	XP_063835303.1
135084552	XP_063835385.1
135084380	XP_063835225.1
135084381	XP_063835226.1
135084382	XP_063835227.1
135084383	XP_063835228.1
135084452	XP_063835304.1
135084668	XP_063835512.1
135084589	XP_063835432.1
135084590	XP_063835433.1
135084351	XP_063835199.1
135084544	XP_063835379.1
135084665	XP_063835510.1
135084673	XP_063835516.1
135084759	XP_063835567.1
135084760	XP_063835569.1
135084914	XP_063835731.1
135084844	XP_063835651.1
135084866	XP_063835674.1
135084861	XP_063835671.1
135085082	XP_063835928.1
135085080	XP_063835926.1
135084761	XP_063835570.1
135084762	XP_063835571.1
135084763	XP_063835572.1
135084764	XP_063835573.1
135084765	XP_063835574.1
135084922	XP_063835737.1
135084923	XP_063835738.1
135084832	XP_063835643.1
135084766	XP_063835575.1
135084768	XP_063835576.1
135084959	XP_063835785.1
135084769	XP_063835577.1
135084962	XP_063835788.1
135084736	XP_063835545.1
135084925	XP_063835741.1
135084918	XP_063835735.1
135084968	XP_063835796.1
135084771	XP_063835580.1
135084917	XP_063835733.1
135084837	XP_063835646.1
135084772	XP_063835581.1
135084964	XP_063835792.1
135084951	XP_063835778.1
135084773	XP_063835582.1
135084774	XP_063835583.1
135084775	XP_063835584.1
135084880	XP_063835685.1
135084776	XP_063835585.1
135084879	XP_063835683.1
135084965	XP_063835793.1
135084738	XP_063835547.1
135084961	XP_063835787.1
135084960	XP_063835786.1
135084777	XP_063835586.1
135084892	XP_063835697.1
135084901	XP_063835720.1
135085055	XP_063835907.1
135084779	XP_063835587.1
135084780	XP_063835588.1
135084891	XP_063835696.1
135084827	XP_063835638.1
135084739	XP_063835548.1
135084781	XP_063835589.1
135084971	XP_063835801.1
135084782	XP_063835590.1
135084902	XP_063835721.1
135084906	XP_063835728.1
135084741	XP_063835549.1
135085079	XP_063835925.1
135084907	XP_063835729.1
135084742	XP_063835550.1
135084743	XP_063835551.1
135084877	XP_063835680.1
135084903	XP_063835724.1
135084977	XP_063835808.1
135084899	XP_063835717.1
135084895	XP_063835711.1
135084898	XP_063835716.1
135084904	XP_063835725.1
135084894	XP_063835706.1
135084896	XP_063835712.1
135084905	XP_063835727.1
135084900	XP_063835719.1
135084893	XP_063835704.1
135084924	XP_063835740.1
135084975	XP_063835804.1
135085057	XP_063835908.1
135084783	XP_063835591.1
135084829	XP_063835640.1
135084843	XP_063835650.1
135084897	XP_063835715.1
135084986	XP_063835816.1
135084865	XP_063835673.1
135084784	XP_063835592.1
135084786	XP_063835593.1
135084911	XP_063835730.1
135085072	XP_063835920.1
135084787	XP_063835594.1
135084950	XP_063835777.1
135084890	XP_063835694.1
135085012	XP_063835857.1
135085000	XP_063835844.1
135085007	XP_063835852.1
135084982	XP_063835813.1
135084788	XP_063835595.1
135084976	XP_063835807.1
135084984	XP_063835814.1
135084834	XP_063835644.1
135084881	XP_063835686.1
135084871	XP_063835678.1
135084886	XP_063835687.1
135084864	XP_063835672.1
135084870	XP_063835676.1
135085030	XP_063835882.1
135084852	XP_063835658.1
135084789	XP_063835597.1
135084790	XP_063835598.1
135084791	XP_063835599.1
135084792	XP_063835600.1
135084793	XP_063835601.1
135084744	XP_063835553.1
135084731	XP_063835542.1
135084947	XP_063835770.1
135085001	XP_063835847.1
135084745	XP_063835554.1
135084825	XP_063835637.1
135084974	XP_063835803.1
135084746	XP_063835555.1
135085025	XP_063835877.1
135085024	XP_063835876.1
135084945	XP_063835769.1
135084915	XP_063835732.1
135084851	XP_063835656.1
135084840	XP_063835649.1
135084992	XP_063835823.1
135084996	XP_063835826.1
135084957	XP_063835781.1
135085022	XP_063835873.1
135085011	XP_063835855.1
135084973	XP_063835802.1
135085027	XP_063835878.1
135085031	XP_063835883.1
135084734	XP_063835544.1
135085029	XP_063835880.1
135085006	XP_063835851.1
135084853	XP_063835659.1
135084985	XP_063835815.1
135085009	XP_063835854.1
135085008	XP_063835853.1
135085004	XP_063835849.1
135085013	XP_063835861.1
135085005	XP_063835850.1
135084948	XP_063835773.1
135085023	XP_063835875.1
135084988	XP_063835818.1
135084970	XP_063835800.1
135084995	XP_063835825.1
135084956	XP_063835780.1
135084795	XP_063835602.1
135084997	XP_063835829.1
135085018	XP_063835868.1
135085021	XP_063835870.1
135085019	XP_063835869.1
135084952	XP_063835779.1
135084831	XP_063835642.1
135084967	XP_063835795.1
135084854	XP_063835662.1
135084993	XP_063835824.1
135084747	XP_063835556.1
135085062	XP_063835910.1
135084846	XP_063835653.1
135085015	XP_063835864.1
135084796	XP_063835604.1
135084999	XP_063835842.1
135084797	XP_063835605.1
135084990	XP_063835820.1
135084991	XP_063835822.1
135085078	XP_063835924.1
135085032	XP_063835885.1
135085016	XP_063835865.1
135084798	XP_063835606.1
135085017	XP_063835866.1
135085083	XP_063835930.1
135085028	XP_063835879.1
135085081	XP_063835927.1
135084980	XP_063835810.1
135084799	XP_063835607.1
135085044	XP_063835894.1
135084921	XP_063835736.1
135084978	XP_063835809.1
135085085	XP_063835932.1
135085041	XP_063835886.1
135084981	XP_063835811.1
135085046	XP_063835899.1
135084800	XP_063835608.1
135084801	XP_063835609.1
135084728	XP_063835540.1
135084729	XP_063835541.1
135084802	XP_063835610.1
135084726	XP_063835539.1
135084845	XP_063835652.1
135085049	XP_063835903.1
135084803	XP_063835612.1
135084888	XP_063835691.1
135084889	XP_063835693.1
135084868	XP_063835675.1
135085048	XP_063835902.1
135084748	XP_063835557.1
135084749	XP_063835558.1
135085088	XP_063835934.1
135084750	XP_063835559.1
135084752	XP_063835560.1
135084753	XP_063835561.1
135084830	XP_063835641.1
135084754	XP_063835562.1
135084989	XP_063835819.1
135084958	XP_063835784.1
135084755	XP_063835564.1
135084756	XP_063835565.1
135085047	XP_063835900.1
135084757	XP_063835566.1
135085051	XP_063835905.1
135085043	XP_063835893.1
135084804	XP_063835613.1
135085063	XP_063835913.1
135085076	XP_063835922.1
135085045	XP_063835895.1
135085050	XP_063835904.1
135084926	XP_063835743.1
135084857	XP_063835667.1
135084805	XP_063835614.1
135084806	XP_063835615.1
135084836	XP_063835645.1
135084737	XP_063835546.1
135084939	XP_063835768.1
135084933	XP_063835759.1
135084807	XP_063835616.1
135084808	XP_063835617.1
135084809	XP_063835619.1
135085070	XP_063835919.1
135084725	XP_063835538.1
135085069	XP_063835918.1
135084810	XP_063835620.1
135084937	XP_063835764.1
135084887	XP_063835688.1
135084811	XP_063835621.1
135084935	XP_063835762.1
135084930	XP_063835748.1
135084931	XP_063835749.1
135085086	XP_063835933.1
135084936	XP_063835763.1
135084938	XP_063835766.1
135084928	XP_063835744.1
135084932	XP_063835750.1
135084812	XP_063835622.1
135084813	XP_063835623.1
135084839	XP_063835648.1
135085077	XP_063835923.1
135084814	XP_063835625.1
135084815	XP_063835626.1
135084816	XP_063835627.1
135084817	XP_063835628.1
135084818	XP_063835629.1
135085064	XP_063835914.1
135085065	XP_063835915.1
135084858	XP_063835668.1
135084859	XP_063835669.1
135085060	XP_063835909.1
135084872	XP_063835679.1
135084819	XP_063835630.1
135085066	XP_063835916.1
135084820	XP_063835631.1
135084821	XP_063835633.1
135084822	XP_063835634.1
135084823	XP_063835635.1
135084824	XP_063835636.1
135084949	XP_063835776.1
135084770	XP_063835578.1
135085159	XP_063835985.1
135085160	XP_063835986.1
135085523	XP_063836379.1
135085161	XP_063835987.1
135085129	XP_063835953.1
135085519	XP_063836375.1
135085130	XP_063835954.1
135085458	XP_063836326.1
135085131	XP_063835955.1
135085132	XP_063835957.1
135085518	XP_063836373.1
135085133	XP_063835958.1
135085522	XP_063836378.1
135085162	XP_063835988.1
135085163	XP_063835989.1
135085164	XP_063835990.1
135085520	XP_063836376.1
135085134	XP_063835959.1
135085135	XP_063835960.1
135085136	XP_063835961.1
135085516	XP_063836372.1
135085532	XP_063836382.1
135085467	XP_063836332.1
135085165	XP_063835991.1
135085137	XP_063835962.1
135085489	XP_063836351.1
135085490	XP_063836352.1
135085167	XP_063835992.1
135085259	XP_063836079.1
135085552	XP_063836400.1
135085484	XP_063836343.1
135085170	XP_063835994.1
135085544	XP_063836395.1
135085255	XP_063836076.1
135085113	XP_063835943.1
135085440	XP_063836307.1
135085441	XP_063836308.1
135085485	XP_063836345.1
135085488	XP_063836349.1
135085115	XP_063835945.1
135085487	XP_063836348.1
135085428	XP_063836297.1
135085380	XP_063836237.1
135085171	XP_063835995.1
135085536	XP_063836387.1
135085172	XP_063835996.1
135085173	XP_063835997.1
135085454	XP_063836320.1
135085175	XP_063835998.1
135085176	XP_063835999.1
135085177	XP_063836000.1
135085179	XP_063836002.1
135085374	XP_063836228.1
135085373	XP_063836227.1
135085180	XP_063836003.1
135085181	XP_063836004.1
135085427	XP_063836296.1
135085256	XP_063836077.1
135085182	XP_063836005.1
135085423	XP_063836287.1
135085245	XP_063836069.1
135085425	XP_063836295.1
135085557	XP_063836403.1
135085437	XP_063836304.1
135085420	XP_063836278.1
135085138	XP_063835963.1
135085534	XP_063836385.1
135085258	XP_063836078.1
135085424	XP_063836293.1
135085183	XP_063836006.1
135085184	XP_063836007.1
135085185	XP_063836008.1
135085187	XP_063836009.1
135085371	XP_063836224.1
135085359	XP_063836219.1
135085188	XP_063836010.1
135085474	XP_063836336.1
135085189	XP_063836011.1
135085356	XP_063836214.1
135085343	XP_063836199.1
135085139	XP_063835965.1
135085348	XP_063836205.1
135085358	XP_063836218.1
135085351	XP_063836208.1
135085249	XP_063836071.1
135085338	XP_063836185.1
135085353	XP_063836211.1
135085561	XP_063836406.1
135085531	XP_063836381.1
135085190	XP_063836013.1
135085483	XP_063836342.1
135085355	XP_063836213.1
135085357	XP_063836217.1
135085342	XP_063836198.1
135085191	XP_063836014.1
135085125	XP_063835952.1
135085349	XP_063836206.1
135085344	XP_063836200.1
135085350	XP_063836207.1
135085346	XP_063836202.1
135085533	XP_063836384.1
135085456	XP_063836323.1
135085470	XP_063836333.1
135085339	XP_063836186.1
135085360	XP_063836220.1
135085192	XP_063836015.1
135085193	XP_063836016.1
135085194	XP_063836017.1
135085347	XP_063836203.1
135085341	XP_063836187.1
135085352	XP_063836209.1
135085156	XP_063835982.1
135085158	XP_063835983.1
135085367	XP_063836222.1
135085414	XP_063836272.1
135085415	XP_063836274.1
135085462	XP_063836329.1
135085453	XP_063836319.1
135085337	XP_063836181.1
135085195	XP_063836019.1
135085196	XP_063836020.1
135085197	XP_063836021.1
135085198	XP_063836022.1
135085251	XP_063836073.1
135085476	XP_063836337.1
135085391	XP_063836243.1
135085438	XP_063836305.1
135085479	XP_063836340.1
135085478	XP_063836339.1
135085124	XP_063835951.1
135085477	XP_063836338.1
135085548	XP_063836397.1
135085535	XP_063836386.1
135085439	XP_063836306.1
135085494	XP_063836356.1
135085385	XP_063836241.1
135085334	XP_063836180.1
135085376	XP_063836229.1
135085538	XP_063836389.1
135085539	XP_063836392.1
135085394	XP_063836247.1
135085406	XP_063836265.1
135085409	XP_063836271.1
135085408	XP_063836267.1
135085199	XP_063836023.1
135085403	XP_063836257.1
135085200	XP_063836024.1
135085404	XP_063836261.1
135085201	XP_063836025.1
135085203	XP_063836026.1
135085204	XP_063836027.1
135085332	XP_063836178.1
135085446	XP_063836312.1
135085205	XP_063836028.1
135085495	XP_063836357.1
135085401	XP_063836254.1
135085492	XP_063836354.1
135085482	XP_063836341.1
135085444	XP_063836309.1
135085121	XP_063835949.1
135085407	XP_063836266.1
135085397	XP_063836249.1
135085206	XP_063836030.1
135085247	XP_063836070.1
135085399	XP_063836251.1
135085207	XP_063836031.1
135085398	XP_063836250.1
135085395	XP_063836248.1
135085455	XP_063836321.1
135085112	XP_063835939.1
135085119	XP_063835947.1
135085400	XP_063836253.1
135085114	XP_063835944.1
135085549	XP_063836398.1
135085466	XP_063836331.1
135085416	XP_063836275.1
135085417	XP_063836276.1
135085208	XP_063836032.1
135085432	XP_063836299.1
135085264	XP_063836081.1
135085209	XP_063836033.1
135085558	XP_063836405.1
135085210	XP_063836034.1
135085211	XP_063836035.1
135085212	XP_063836036.1
135085140	XP_063835966.1
135085379	XP_063836236.1
135085473	XP_063836335.1
135085451	XP_063836316.1
135085436	XP_063836302.1
135085496	XP_063836358.1
135085310	XP_063836169.1
135085311	XP_063836170.1
135085419	XP_063836277.1
135085213	XP_063836039.1
135085497	XP_063836359.1
135085392	XP_063836246.1
135085305	XP_063836162.1
135085214	XP_063836040.1
135085215	XP_063836041.1
135085216	XP_063836042.1
135085267	XP_063836082.1
135085217	XP_063836043.1
135085308	XP_063836167.1
135085218	XP_063836044.1
135085553	XP_063836401.1
135085528	XP_063836380.1
135085303	XP_063836154.1
135085292	XP_063836138.1
135085288	XP_063836134.1
135085302	XP_063836153.1
135085433	XP_063836300.1
135085434	XP_063836301.1
135085450	XP_063836315.1
135085304	XP_063836155.1
135085313	XP_063836173.1
135085110	XP_063835938.1
135085295	XP_063836143.1
135085537	XP_063836388.1
135085219	XP_063836045.1
135085290	XP_063836136.1
135085314	XP_063836174.1
135085315	XP_063836175.1
135085291	XP_063836137.1
135085221	XP_063836046.1
135085222	XP_063836047.1
135085279	XP_063836111.1
135085223	XP_063836048.1
135085141	XP_063835967.1
135085271	XP_063836088.1
135085285	XP_063836124.1
135085297	XP_063836146.1
135085268	XP_063836085.1
135085142	XP_063835968.1
135085276	XP_063836107.1
135085280	XP_063836115.1
135085283	XP_063836119.1
135085278	XP_063836110.1
135085270	XP_063836086.1
135085117	XP_063835946.1
135085378	XP_063836235.1
135085284	XP_063836120.1
135085281	XP_063836117.1
135085273	XP_063836098.1
135085224	XP_063836050.1
135085296	XP_063836145.1
135085282	XP_063836118.1
135085286	XP_063836127.1
135085298	XP_063836148.1
135085293	XP_063836140.1
135085287	XP_063836133.1
135085277	XP_063836108.1
135085294	XP_063836141.1
135085225	XP_063836051.1
135085226	XP_063836052.1
135085299	XP_063836150.1
135085143	XP_063835969.1
135085144	XP_063835970.1
135085300	XP_063836151.1
135085145	XP_063835971.1
135085147	XP_063835972.1
135085148	XP_063835973.1
135085369	XP_063836223.1
135085149	XP_063835974.1
135085540	XP_063836393.1
135085227	XP_063836053.1
135085447	XP_063836313.1
135085150	XP_063835976.1
135085151	XP_063835977.1
135085312	XP_063836172.1
135085289	XP_063836135.1
135085228	XP_063836054.1
135085272	XP_063836095.1
135085301	XP_063836152.1
135085152	XP_063835978.1
135085542	XP_063836394.1
135085122	XP_063835950.1
135085229	XP_063836055.1
135085306	XP_063836163.1
135085307	XP_063836166.1
135085230	XP_063836056.1
135085384	XP_063836240.1
135085383	XP_063836239.1
135085153	XP_063835979.1
135085253	XP_063836074.1
135085498	XP_063836360.1
135085232	XP_063836057.1
135085233	XP_063836058.1
135085463	XP_063836330.1
135085234	XP_063836059.1
135085235	XP_063836061.1
135085461	XP_063836328.1
135085168	XP_063835993.1
135085372	XP_063836225.1
135085250	XP_063836072.1
135085236	XP_063836062.1
135085499	XP_063836361.1
135085555	XP_063836402.1
135085501	XP_063836364.1
135085445	XP_063836311.1
135085448	XP_063836314.1
135085388	XP_063836242.1
135085500	XP_063836362.1
135085154	XP_063835980.1
135085503	XP_063836369.1
135085237	XP_063836063.1
135085238	XP_063836064.1
135085546	XP_063836396.1
135085502	XP_063836365.1
135085505	XP_063836370.1
135085155	XP_063835981.1
135085239	XP_063836065.1
135085240	XP_063836066.1
135085241	XP_063836067.1
135085728	XP_063836596.1
135085592	XP_063836434.1
135085762	XP_063836634.1
135085593	XP_063836435.1
135085635	XP_063836478.1
135085747	XP_063836616.1
135085700	XP_063836584.1
135085663	XP_063836519.1
135085686	XP_063836564.1
135085644	XP_063836485.1
135085761	XP_063836632.1
135085653	XP_063836489.1
135085746	XP_063836614.1
135085697	XP_063836577.1
135085576	XP_063836417.1
135085775	XP_063836644.1
135085693	XP_063836572.1
135085694	XP_063836575.1
135085594	XP_063836437.1
135085570	XP_063836411.1
135085689	XP_063836566.1
135085676	XP_063836540.1
135085595	XP_063836438.1
135085654	XP_063836491.1
135085596	XP_063836439.1
135085597	XP_063836440.1
135085655	XP_063836492.1
135085673	XP_063836539.1
135085733	XP_063836600.1
135085771	XP_063836643.1
135085598	XP_063836441.1
135085731	XP_063836598.1
135085729	XP_063836597.1
135085599	XP_063836442.1
135085577	XP_063836419.1
135085578	XP_063836420.1
135085692	XP_063836571.1
135085671	XP_063836536.1
135085767	XP_063836638.1
135085777	XP_063836646.1
135085600	XP_063836443.1
135085695	XP_063836576.1
135085769	XP_063836640.1
135085759	XP_063836629.1
135085701	XP_063836585.1
135085691	XP_063836570.1
135085638	XP_063836481.1
135085702	XP_063836586.1
135085656	XP_063836494.1
135085601	XP_063836445.1
135085698	XP_063836580.1
135085685	XP_063836563.1
135085660	XP_063836513.1
135085699	XP_063836583.1
135085765	XP_063836636.1
135085666	XP_063836524.1
135085679	XP_063836554.1
135085766	XP_063836637.1
135085672	XP_063836537.1
135085668	XP_063836528.1
135085579	XP_063836421.1
135085680	XP_063836555.1
135085669	XP_063836529.1
135085602	XP_063836446.1
135085690	XP_063836567.1
135085703	XP_063836587.1
135085677	XP_063836545.1
135085780	XP_063836648.1
135085734	XP_063836602.1
135085665	XP_063836522.1
135085664	XP_063836520.1
135085580	XP_063836422.1
135085603	XP_063836447.1
135085604	XP_063836448.1
135085605	XP_063836449.1
135085662	XP_063836516.1
135085606	XP_063836451.1
135085670	XP_063836532.1
135085659	XP_063836509.1
135085683	XP_063836561.1
135085657	XP_063836495.1
135085649	XP_063836487.1
135085684	XP_063836562.1
135085633	XP_063836473.1
135085608	XP_063836453.1
135085607	XP_063836452.1
135085609	XP_063836454.1
135085725	XP_063836594.1
135085723	XP_063836592.1
135085778	XP_063836647.1
135085688	XP_063836565.1
135085639	XP_063836482.1
135085678	XP_063836552.1
135085568	XP_063836408.1
135085610	XP_063836455.1
135085681	XP_063836557.1
135085704	XP_063836588.1
135085726	XP_063836595.1
135085705	XP_063836589.1
135085634	XP_063836474.1
135085682	XP_063836558.1
135085732	XP_063836599.1
135085611	XP_063836456.1
135085612	XP_063836458.1
135085613	XP_063836459.1
135085724	XP_063836593.1
135085753	XP_063836623.1
135085614	XP_063836460.1
135085637	XP_063836480.1
135085615	XP_063836461.1
135085752	XP_063836621.1
135085749	XP_063836618.1
135085581	XP_063836423.1
135085716	XP_063836590.1
135085757	XP_063836627.1
135085758	XP_063836628.1
135085751	XP_063836620.1
135085750	XP_063836619.1
135085582	XP_063836424.1
135085754	XP_063836624.1
135085755	XP_063836625.1
135085616	XP_063836462.1
135085583	XP_063836425.1
135085574	XP_063836415.1
135085756	XP_063836626.1
135085735	XP_063836603.1
135085776	XP_063836645.1
135085617	XP_063836463.1
135085646	XP_063836486.1
135085770	XP_063836641.1
135085739	XP_063836607.1
135085571	XP_063836414.1
135085740	XP_063836609.1
135085738	XP_063836606.1
135085584	XP_063836427.1
135085585	XP_063836428.1
135085743	XP_063836611.1
135085736	XP_063836604.1
135085824	XP_063836689.1
135085737	XP_063836605.1
135085748	XP_063836617.1
135085782	XP_063836651.1
135085618	XP_063836464.1
135085742	XP_063836610.1
135085620	XP_063836465.1
135085744	XP_063836612.1
135085621	XP_063836466.1
135085788	XP_063836658.1
135085805	XP_063836683.1
135085575	XP_063836416.1
135085789	XP_063836661.1
135085801	XP_063836680.1
135085803	XP_063836682.1
135085792	XP_063836664.1
135085798	XP_063836672.1
135085794	XP_063836667.1
135085808	XP_063836686.1
135085586	XP_063836429.1
135085587	XP_063836430.1
135085784	XP_063836654.1
135085802	XP_063836681.1
135085786	XP_063836655.1
135085800	XP_063836678.1
135085796	XP_063836670.1
135085622	XP_063836467.1
135085795	XP_063836668.1
135085781	XP_063836650.1
135085797	XP_063836671.1
135085809	XP_063836687.1
135085588	XP_063836431.1
135085787	XP_063836656.1
135085791	XP_063836662.1
135085636	XP_063836479.1
135085589	XP_063836432.1
135085764	XP_063836635.1
135085799	XP_063836673.1
135085783	XP_063836653.1
135085623	XP_063836469.1
135085624	XP_063836470.1
135085807	XP_063836685.1
135085591	XP_063836433.1
135085806	XP_063836684.1
135085625	XP_063836471.1
135085793	XP_063836665.1
135085873	XP_063836728.1
135085874	XP_063836729.1
135085876	XP_063836730.1
135086159	XP_063837032.1
135085877	XP_063836731.1
135086030	XP_063836872.1
135085878	XP_063836732.1
135085879	XP_063836735.1
135085880	XP_063836736.1
135086025	XP_063836867.1
135086022	XP_063836864.1
135085881	XP_063836737.1
135086031	XP_063836875.1
135086029	XP_063836871.1
135086033	XP_063836876.1
135086026	XP_063836868.1
135085882	XP_063836738.1
135085859	XP_063836712.1
135086021	XP_063836863.1
135085860	XP_063836713.1
135085861	XP_063836715.1
135086020	XP_063836862.1
135086034	XP_063836877.1
135086028	XP_063836870.1
135085862	XP_063836716.1
135086199	XP_063837068.1
135086200	XP_063837070.1
135086039	XP_063836878.1
135086024	XP_063836866.1
135085883	XP_063836739.1
135085884	XP_063836740.1
135085885	XP_063836741.1
135085887	XP_063836742.1
135086023	XP_063836865.1
135085888	XP_063836743.1
135085889	XP_063836744.1
135086145	XP_063837017.1
135086196	XP_063837066.1
135086091	XP_063836922.1
135085890	XP_063836745.1
135086206	XP_063837075.1
135085891	XP_063836746.1
135086208	XP_063837077.1
135085893	XP_063836747.1
135085894	XP_063836748.1
135086151	XP_063837026.1
135086207	XP_063837076.1
135085895	XP_063836749.1
135086169	XP_063837043.1
135085853	XP_063836707.1
135086059	XP_063836892.1
135086210	XP_063837078.1
135085846	XP_063836702.1
135086004	XP_063836856.1
135085896	XP_063836751.1
135086142	XP_063837015.1
135085897	XP_063836752.1
135086140	XP_063837011.1
135086172	XP_063837049.1
135086161	XP_063837035.1
135085898	XP_063836753.1
135085899	XP_063836754.1
135086143	XP_063837016.1
